node1,node2,relationship_type,weight
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJZ-zxuGY9BDsRrMy860z5NG8,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJK0NZsjHWBTsRmQc2zfFZbdw,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJ03S4wKcqBDsR8SJ8qShQuVA,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJjU74dBhdBDsRI5lqEHTos7M,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJ6595L7OPBjsRpsrMEvpp2oM,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJNTlP4oYvBDsRzFjXuufmSLA,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJxQpqzU5_BjsRqcYtZsnj2bA,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJ55TLRMQpBDsR2NtNHVFpAbA,co_reviewed_place,3.35
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJ_TQF9R4VBDsRrCuTbflWOow,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJdxLncnIpBDsRVTR-LGvw5IE,co_reviewed_place,5.457
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJdXZuOVN1BDsRo4MXhjggCPw,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJl59G2XAvBDsRItkS__oPRJw,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJ681py5edBjsRbgFCDabz7qc,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJNd6V4hQpBDsRdin5ED4v_gk,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJa2HAxYaBBjsRLEYXjUoKnoo,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJ-a4Fh485BDsReE8HkiZ5qBg,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJWRNsgJU3BDsRSULsvBpnuQs,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJQ96D1M8rBDsRqt6w84FGNmw,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJHfKoNpbtBjsRbySESoZ8Eqc,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJn6PVEciBBjsRUaH9qRKGb0A,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJW6hgB1-DBjsRtONaTppN-qM,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJq6raASnWBTsRg6MRD__traA,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJzToWHj8pBDsRNvVdi62xu1g,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJ4_gKm7MrBDsRKsWWQp_WprM,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJLRKQ_zkpBDsR2Ss9Ye4itMg,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJOUefPGkxBDsRLVNIHIf6eAw,co_reviewed_place,3.35
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJp6hF5x4rBDsRl1Fk7DNCBUg,co_reviewed_place,3.35
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJ59WpP4UpBDsR5oYgTYmyhno,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJ36JWOwC5BjsRugbLvK0JrnA,co_reviewed_place,3.85
place::ChIJq0u5QegpBDsRAjW5G91ajmk,place::ChIJOXLCPOgpBDsR1ahseikbHMM,co_reviewed_place,5.235
place::ChIJq0u5QegpBDsRAjW5G91ajmk,place::ChIJA9XmEZaXBjsREmckXJgSs8g,co_reviewed_place,5.6
place::ChIJq0u5QegpBDsRAjW5G91ajmk,place::ChIJh_EnhcOABjsRHN91tNw1LuI,co_reviewed_place,11.85
place::ChIJq0u5QegpBDsRAjW5G91ajmk,place::ChIJKav0Do8pBDsRONXe_wPVWg4,co_reviewed_place,3.85
place::ChIJq0u5QegpBDsRAjW5G91ajmk,place::ChIJTQ51yEc5BDsRchgzbmWedQM,co_reviewed_place,3.85
place::ChIJq0u5QegpBDsRAjW5G91ajmk,place::ChIJv4DWN_M7BDsRLxeax-9oHoE,co_reviewed_place,3.85
place::ChIJq0u5QegpBDsRAjW5G91ajmk,place::ChIJXS_d0_rsBjsR625dSb4lWg4,co_reviewed_place,3.85
