place_id,place_name,category,rating,total_user_ratings,types,formatted_address,google_maps_url,summary,photo_name,photo_count
ChIJyynNh8AqBDsRiwzRqzGp6EU,Gundaru Dam,lake,4.5,1016,lake|natural_feature|establishment,"Gundaru Dam, Tamil Nadu 627809",https://maps.google.com/?cid=5037462214014995595&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,"Popular tree- & hill-ringed option for swimming & boating, with nearby waterfalls",places/ChIJyynNh8AqBDsRiwzRqzGp6EU/photos/Ab43m-v4st6zzOLPcCwHIW7pL2Z3MdFQbYHfLQxiJumeJZR0-f9wNmaWVKAkDw6yIfj1z59fNgMx2NN0zxUeDWIkZTlXjH59MjEnzg1qSmwpxCl0ll7QMjIdcShBirmlKaYpq2bNSCd0Kijq6OJRQ2VP6ELYH3BG77FpYkVWyT9R_xUG4objdUwaVpt7eINMFYGR4ARMUyMiATVMStf7pfXe95MlL7czyfIKNTUb5sTy5xFKcYtknTm1v9D0n3rC7CphYmGnNUJ7R7k6cox0Tfj7eXFrcqt-xUh0C9waZplU33uq5zzeSVlhkFYBNVHoMhYEbBGCs0AvwBHpHLqUe8OeZ-9j13EkhXeNQ5OClRwS3S5vq_9-cSb_HC75OeO5uJ5GWgym5QptWrymgmXa5Hb9ziBLhWsGlaodCWdEbfFq6J4hCRrL,10
ChIJx3oBXj-HBjsRE_nhoTDm7QE,Erumai Chavadi Waterfalls,tourist_attraction,4.2,948,tourist_attraction|point_of_interest|establishment,"Sivam Falls River, Puliyarai R.F. Part, Tamil Nadu 627807, India",https://maps.google.com/?cid=139020260067113235&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJx3oBXj-HBjsRE_nhoTDm7QE/photos/Ab43m-txuwMhcY0ZBMFBT7oq01ACWCixVRJlEmXSZXmLyPjaMfAeaSIxD6EZenjuRNmwJ58XzmIgTeOjaG7bWjaKyNlFB4cRKDLEadREswejmiqOTKPPwcV_uVPnG76vc018y8Uv8Tp7nc36Unm_9CA7J2HeGZxch005rWRYtSrheD7mi5hRi2StU_N1V3pYflEgWlc8Nkxmh3e3m35VvsAS92twOZ1i8XmH2ycHwnCxlAQDiO_t81orkUT78X8hJwZuQgV7IBl6lS1PuIQVj6w200VQndqxl4V2aCWyvlU9z6r3LGBW27SycjSGgmmPdbEYh0520-N6YVNK9yYtm-kKr63RxGnRtemfqnud1mLrlu1W8I-v0WlgXO77sNMyoWF2Tvn787Cd_Y407lFuBSas2MCO5fAoPI6TXzMYhkmewy1NwSFf,10
ChIJdS50RessBDsRIrl0s_laps0,Shendurney Wildlife Sanctuary,nature_preserve,4.4,938,nature_preserve|tourist_attraction|park|point_of_interest|establishment,"Shendurney Wild life division, Thenmala, V659+42J, 691308, India",https://maps.google.com/?cid=14818631652413323554&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Guided tours & treks are offered at this scenic natural area housing diverse animal & plant species.,places/ChIJdS50RessBDsRIrl0s_laps0/photos/Ab43m-vsEdz6R1lW2suWi3QE_hGrzVF_eTr9pOBB31QRHYWmifVSNALIXa0rNe9t0o2x0y_r6Abetbo2G1FG-jy7dloldD1qkfRaTe8soN76wLXV5DkuBJRtxpliaDGnja7mie36HlNPHOHneLjFtlr3Z3XVVrco8EhjctEfy6viFOxqkyFYPA-lmUCmI2zphfioaHihLaFPrxmwozJN2TPfmAlbc2J77DdKThB0s-b9jnr0HLd6USGtXxFr5_TyjwOgDUr1V6BSaHvxEQ8AYNiYhodWm5OdM0oHjtC4S9Zj9icCgnxoeCnXYj2gOGBCtqIoRCnQ18DeqVWKit4yZOp1N9KpkT8NRLQqsK6PqGxtFY1CdNsEQp-ols3b-uF1TD6ED_R9mBtFNToZqpseuDHJH_-WiyW9Mo-lxoJ0E_3zNrjmEQ,10
ChIJmx_yi8kHBzsR2s_M3Lsl5qY,Amappara,tourist_attraction,4.6,932,tourist_attraction|point_of_interest|establishment,"Path,, R68M+JP5, Ramakkalmedu, Kerala 685552, India",https://maps.google.com/?cid=12026341343733010394&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJmx_yi8kHBzsR2s_M3Lsl5qY/photos/Ab43m-u8W4pmoJCJouD25t_rNuA5z17HJd2rPUAaCOXfrqA5YX8evN14al6rom3uJSItFAdIF8uB7N9eWcfsbSjZeB_4bHfufCSjaURQr6GurHiXLz86lkii-Z-26UyhYTaRBZWVlfYlB6do7kOD3sWfL0bIeshGv_-3Gfqa9xupTQsgH0h5BAH4j70kq8s7oBtMojnQGP0loctqzFQtQtNmwLn5T0dtcRnnCnqfrGdMtx8ZOF786_kr737l3IuTbV9QEgHYmqxlXC_ZW32H-aCd1Jvb-WOkGhxpd8MjySGAj4vdxIJrDmO5XtVOMnIaDSYAnUYrCebSTryrYqc7CWYY4bFA75B4-PcRuWiu-cYHKr5OFVBFNghx2YPCV-QFqJlwXIyUfoVI3Yy-nTbHd0mM_yRwx2x1cNC8AdUqKokbE_ZRaAA,10
ChIJTw4-HQspBDsRxSA2_-hlNbo,Thrill Park,adventure_sports_center,4.9,923,adventure_sports_center|amusement_park|amusement_center|sports_complex|sports_club|sports_activity_location|service|point_of_interest|association_or_organization|establishment,"2/243, Sillaraipuravu, Ambai to Tenkasi Main Road, Mathalamparai, Tenkasi, Sillaraipuravu, Tamil Nadu 627814, India",https://maps.google.com/?cid=13417742716208816325&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJTw4-HQspBDsRxSA2_-hlNbo/photos/Ab43m-uAKfdNnE3sI_uMtOb9iyO7nKakB1aQhdWpmiHcMQ4Zuj8KZsnhF1PLU9OpY9VO-1vThQw3wziri2ejjKRUmhpXoBWow77kYZukCuPYmN3dFFwTpXlzyL6BZu9SK6TxrHI85AlxkkCgIOm6SvKsN2EborZzrYo1GWM5sA9FPM1CgaEnLwm027eI0hThSWRY2PrYRP58qahrS4XutZYsuXHxEUsfLn4wzijzqDa99OUHxmt5GVZqTBEZVl1bGH0SrlCVprSELVHjSS09bs-y6iByBR9mphp3GMTjkFuHAar9lT4u4HDgP2SGKjiXxd3VqC6ISDF6wlsC9drkztidfUxwPinW-cLA0wtKA3KgXFReILXPsKVt7zc4oVz7BVgr9IKpqJE6lqXzHROVx4mK_rB1JEyxkcrcXTrqWpRHh4UFlw,10
ChIJITuH6jEoBDsRU0_yLDXVRqo,Anniyan Parai View Point,tourist_attraction,4.3,903,tourist_attraction|landmark|point_of_interest|establishment,"X85Q+7R5, Tamil Nadu 627814, India",https://maps.google.com/?cid=12269728659181555539&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJITuH6jEoBDsRU0_yLDXVRqo/photos/Ab43m-sFvEYmKFP7jyPSHYxTdJdo2wZPHQki0hYV5VPapVwsFoeeHbQFBiV016VeDJhIlcrKYfCiDknLEagcJIKy8_cj5KMM7XG1XL1J1qX07mTJN53KMrOW6ahmLNhslKqtHJUPGCUiGzRCeGPbPEaYZs4YfyNoo-2lVx-cLSh7gBN66gGsLweyAWJxgT57RBN21UbBKZInCmMshnlPSG8z2GxFigzQ3qriUcM6P3rvMPVH4wbWPIfkDQC_EfeniBDKIHTwBuwbJjeWN21-EXhKZskjvXOe3mJZOjxIWESHxbTCb5o_ATxKRC-9KV-jZa9pBNSStPLluYbEGYrhUf3ymjeJTynhhAsFZpcSsSsrs3qC5tE8rodx2mcchEWwgjB61sJqXM2zrbOj2CJ-_Hu-hWum4nQgez5OvNfVdQoDTRREIYYQ,10
ChIJER8LMBfVBTsR75-rEdGnPi4,Rajathottam view Point,nature_preserve,4.6,782,nature_preserve|tourist_attraction|park|point_of_interest|establishment,"X52X+849, Tamil Nadu 627809, India",https://maps.google.com/?cid=3332285290687209455&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJER8LMBfVBTsR75-rEdGnPi4/photos/Ab43m-tC6VUX7QgGBs3x3pp0UAA_QqRPq4uJcff9trfWU5eSIjKJMA-S2OQqH950RS2CwAXIfW4T2Tmwh3iLQbDGqjZdyDviSK2pFYmK8haL44bH578rOatAC05R1VijYs1gA9p172G2o5--tZ6J2iIRsGhrNxP6fgkfvbO3iXUBu52V4v8Lr4v4gUONerTkI0wPM_hfwIcjmdeDxtkKlnTchTK44liv1rKgpbNsH98cDQzLiEPYuNchMXmytwfBqzZKf2YFJ68GCQNsHMd9HMVgEDtirGWJc336yY-PIf7tI0mCLB_9Xk6l8lP9re_f1eULQiCDHpT0WlnSoQvnhaDbGdiludsMeLaVLIgxC9xgpB5_ibfNfInrylBuzFyIjF6Lb0c5Uvt06mC4TOw1RI1BQWDrMFyGyDDWAG425Uhbtjd9ww,10
ChIJWf8oCTHWBTsRPiZtpzQjC0Q,Pallamvetty Saddle Dam,tourist_attraction,4.2,750,tourist_attraction|point_of_interest|establishment,"W3X7+3Q6, SH59, Thenmala, Kerala 691310, India",https://maps.google.com/?cid=4903051328377136702&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJWf8oCTHWBTsRPiZtpzQjC0Q/photos/Ab43m-vg6OEkVZnAqTmKD09CCmoqiy2R1gbkppE0AGWCNysgsnwOOLLJULyRWElet8g2i0xFuTil6ZRwqkXvHhfpp9OuZ3HcPAOKlLtYxBhBfsRs_sXNLXxt34y7YS-p0FrHiY6nYkDoAn98uLdFvFFpIcEhNDFc_4YNaUb8QZJsRgE6GqWn43DmQ-RASnV3c0bZbwnaciszw_nq0gb7CXsptr_cThhmwi2ue8qhBKj3ARjuSVNTopNPD5o_ILSxx631s7G_vPmuvxWz0eFeEcKnSBNODvPar-LdhCSEZVk7tclT_OR75K6lAv35-zsCg01Ketr503ugH48iMv6uu4Q8gs8Zl7VpYGgNocXlikJ8M5pytihqoEVIAVD_IT2XMb7b_J3uiQC67ww6bB7brJFIEdeuDrUPlfE649jdN6xVqCn-Pm6U,10
ChIJmUq4_BaHBjsR_okcte-TvjE,Mekkarai Amusement Park,amusement_park,4.6,731,amusement_park|farmstay|park_and_ride|parking|amusement_center|park|transportation_service|lodging|service|point_of_interest|establishment,"Misty Moutain Estate, Aagasthiyar kovil street, Panboli, Mekkarai, Tamil Nadu 627807, India",https://maps.google.com/?cid=3584465011178506750&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJmUq4_BaHBjsR_okcte-TvjE/photos/Ab43m-vfQG6CQK5EGByRYX8E-kfoxi8SpTz1PoS_ABJYIEa9fAZwsEAiX_ATJExZeB1uNPlI41c-XUWjyYpbYhbkXQetznFN2dD5mZhT6NsfEC-PXXrOymz5zdo0zYKnhJOnEjZpR3w_bZ-IPN39QGPWdqsegCFwFS9KgBj2kZikh4urpd8tuCRFbOcB_eM10iq9zstkABl5zn8bAjIydQGt8l4jh1c78HdgPozVeFmLL29UrSFfPiy6XZtx_BwaPvn74hpHPwrneH0eglgLQiWk5qerdxPaWve_JLdihdlo12N-AGbMSOvdZ5rdQ33tc879sbOsFgQAmDnt_P0EpcF6ZCK_d-b10oLP7fEFTah3uvgeXI2-g4TONpznnizTB1nKDDzlFtB674mCPGefbK1QIUiWb8h1iCE4Rr5ZhgE_O7uo6cw1Mt0-y3UysMhp-Q,10
ChIJ-9OaB36dBjsRlaENbL5P1ko,Surandai market,market,4.2,703,market|point_of_interest|establishment,"old Bus stand, Sivagurunathapuram, Surandai, Tamil Nadu 627859, India",https://maps.google.com/?cid=5392585283097960853&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJ-9OaB36dBjsRlaENbL5P1ko/photos/Ab43m-v4m7giR_9G5DR8naw1z_AY2PQOJr1WnOHiBHy0KlCX9vwJcu-wiofsHBrVMBmgLMIeH0ive9G5vuQ4VsuiLDraGUetZQGguyiu9zHbxCcU0-IXJOSZlC_BbIXfs080yss2gJUgdRo1taediG0yneiOp7ADV68a_a9kMb7H6RICVfr78xeLv62ps20sEAdrsZaQWAvoDgTSwr5sFcrjhCW5UInBHg4us7PY1H_DJu3pHfXVcUh0K3lnsn9j_kmdEjuQ3a8xnI-6mR8uA14VOewJYXcfcRwvn4HCb0ANa7oWevxiRefAFS-YT4cFRXvFNW1OQvn_UDh4UpD5H9fTpfSDxIyprbTMN9ny5AwqUAd_FzpLtU2y5eGmukU8v2SydlwmqNjl0OEVUfXRdd3Lubscfio5wZ8FSldTL0rQscQ1p6rs,10
ChIJA771Nu19BjsRu-mZnMyN80c,Manalar Waterfalls(achankoil),tourist_attraction,4.4,658,tourist_attraction|hiking_area|sports_activity_location|point_of_interest|establishment,"Divisional Forest Officer, Divisional Forest Office, 35CJ+XH6, Achankoil Road, Kerala 689691, India",https://maps.google.com/?cid=5184643505973750203&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,"Set in a picturesque forested area, this popular, mountainside waterfall features a swimming hole.",places/ChIJA771Nu19BjsRu-mZnMyN80c/photos/Ab43m-sHUCZSCtxthJTlRPTbc3RHpBGFwnO4Va4MZ-vPn-G7ETzRBdZSVX_NY_C8kuMM8vz3pxVqjmntaQ6yD1p6LUEsFSie5fo0eCe8DNL4fPYaXOuN5vKHPMzrlMLqIcghKXz15RuGa94qQAvVlAl42QOqLV-LNj4X7qo-o6dUqwZH_sGBVkzUh5F8y2Tjt7GEj0Q6cdGbcUaIwGI1C1g50xjL3rfypLJ4A0nsH50WzqZ7UfdiVMYkeShRzN3YcKsV_agfSbE1ozWBpnALX8Gs80ZULFOG7IbwWCD13mUnuncJDzZp-L4qZtRvpn3HeqaozBVwVuBmCt-RSfNuQCdJYKd51XjdmNxdtNUZfFcMDlLD5Z84OWQbA15E4clS-dPBJJqcTa1_PslpoORzgBRZyeOpkKJbmgcB_ZHdu-cTuRoa0PBk,10
ChIJ_9tz5U4qBDsRge10f2JIiNM,Boat House - Courtallam குற்றாலம் படகு குழாம்,tourist_attraction,4.0,588,tourist_attraction|marina|sports_club|association_or_organization|point_of_interest|service|establishment,"Five Falls Main Rd, Courtallam, Tamil Nadu 627802, India",https://maps.google.com/?cid=15242512526717808001&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJ_9tz5U4qBDsRge10f2JIiNM/photos/Ab43m-tASecYxs5S_2LKEEOZ3rbHjrwQM9cyf4le3yKiC_vjTYxY7i7kBWCtR4OAVgkafHcnhIO9YWgy5SWQs-9apEN6RWgTAi2gVYhNsTXgoA_NAvSKin6AKD0CnxlUdXQmAiKOErhLqMMsOszPk3nRXaIJrXAvVoAAG0ol4xQf_9r7E7AwDGvqy4wtqDeRig_53ksmjvFSnHTHVMBP9QQenOsfJiuzCUj-ZoNwoRz6830icy9M0kKAPLLnwh9atvcnbX9yaqsjLhMIc22QsU-D-dnOj86jrfjoFeUKdGnjTl0yA-O2-LNIcBTKwAJt4KYzhSCUNvTFwA0YKJRK9cRdO7DeOE_eOALMb1bG10hAeFPchFJXpwL72nZ48fQzvIznWj23N3veYqSnbGh7VGsehikiJtM7hJaxsFCxhV0s1KOPTA,10
ChIJKxkbwjYqBDsRm9JusPV_SjQ,Chitraruvi,tourist_attraction,4.4,540,tourist_attraction|point_of_interest|establishment,"W7J9+J53, Courtallam, Tamil Nadu 627802, India",https://maps.google.com/?cid=3767964731452609179&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,"Seasonal cascade on a black rock face, naturally separated into bathing areas for men & women.",places/ChIJKxkbwjYqBDsRm9JusPV_SjQ/photos/Ab43m-sR2XYyqel3uwNEAdAhkoRrByq5gmC1EUMbwHJ7XhtiUM6vPHP6p9kzSqkI2taW0egBY_YH--X35k05JxtGNnbBM6IAm6B4SlCOFGvbtZ8OMRwuYirtFifedMile5UzXpC3gPk4Cf7TNJjzzcO0rm5QyxtNduk0bYTWcAumzEiPJFdKm2pIvIDKmj_iI36_IwxsfUuLJ5P0-GN6hIh-eFS_IyWvSeYCSi9eUzcF9VJso3_vgkG5sNdm5tGLnNEU2yR_mTwmGDzoe5EtQqgAqbV506tdS6x57wo9Fl6R0oXUu0aHx7C2WQ-n6iLfg_-Kqk-vIX9YiTE0INg6rNlOP0h_Fdi1Gn0LKUu9KHKsiedGxHXwN48-ph7FmpJUye8_B8iWh0ERTKRlbwP-p_Imp_MAooVjC5I4f29e5nXYmCvNEQ,10
ChIJrZudDynWBTsRgmRjpkW8rxI,Thenmala Dam Bridge,bridge,4.4,510,bridge|tourist_attraction|transportation_service|point_of_interest|establishment,"X357+2QM, SH 2, Thenmala, Kerala 691308, India",https://maps.google.com/?cid=1346501820937364610&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJrZudDynWBTsRgmRjpkW8rxI/photos/Ab43m-sHPAk8gMC6LWFh0N3jcOUOGg1KRROSxG8Yu_C16bwKXkwth4MlYi_frhL5IRVxCTNSBKmcVcx-Sw9V0x2zm2gD_UOE2OSDdHQbxgZBtnEJI_C_vbPIyr7LtjKy57mjJ3ftkSWRfXkbyTPcuFeX2fCYmPniQD7kVru7uZPjxaNBqQPCD6afKziEz-SIRgD_FLpZsUUEI5dI3p0AT1YBfFnunaqyqEtyxJourcNvhZs1MPSlUt80C3N1_wYzt2JE5l31iUxtXvCZmkWPX12VfDCv6SKp59Sy6lbo__gucqA16CX1TpMHmHk0shyLKNcLRPKusQAWub5u574_Nx_4dvQqvM_MLzZ9G-lcIjHDhnH4vHngDP-b9MXVhoVQSPmgDc1K0JUJFzKYcSFPgPvsoxQB6k6BWnHpf1kyW2zH0rP0ojFI,10
ChIJ8cPCGwr1BjsR4eqs0jIFZmY,Ranni Forest Division,nature_preserve,4.4,485,nature_preserve|park|point_of_interest|establishment,"75QC+PJJ, Gavi-Moozhiayar Road, Chittar-seethathodu, Kerala 689699, India",https://maps.google.com/?cid=7378590755334187745&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,"Riverine reserve comprising evergreen & deciduous forest, with wading birds & tribal settlements.",places/ChIJ8cPCGwr1BjsR4eqs0jIFZmY/photos/Ab43m-slLu5snBPkol9upupu5Kvm3-ur0on53h1azME4qDNNldTTCStN7MxaOLMXpoq5uUQXUKsu5Md7RTDyYsJp5dcWD101b_9ntmJaOYHXPMzSnd4DDM1TfK8pzALzBCh4j_N4rOWxnHjzYpZeqBIv6IVJV_FO5zTsurx6j_ujuLC3Pw-rUyM7FddeZzvekkYjsvk0zCgMEPriDKTLC49tJfzFkjlSds4vxatF9IBDaoiOyO0mClH1ZXEPgGHt52XbG9uPRsx54-L9t708ym-qWnNTfo50ktJeS1cxJNkGMy6R2rSF9sNmQRypIPSHyFdhnL5uw6758iJIWnn3gUSmRa3EdTiuwma8Oz3JWThzhudvjpIqiYazr6uPUfHrdg4I2Q9HQA_HS0xNfJ-7snut9hvCqtAxlnzkuAYfSda2so-Tzg,10
ChIJH0lvh7pfBDsR4JZ68aVoA5A,Kuthara Paanjan Waterfalls,tourist_attraction,4.4,405,tourist_attraction|point_of_interest|establishment,"9G2P+WPV, Mahendragiri R.F., Tamil Nadu 629851, India",https://maps.google.com/?cid=10377253028321990368&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJH0lvh7pfBDsR4JZ68aVoA5A/photos/Ab43m-tz6PNRgaxDsVPB07GjkEMPFoLyZtcXPL0bmJ95MZD0BEtDvRrcwTUHyOVlp2CmvOyQzQlBWNc37eLmYyB9Taunt7bUOYLaoYKTlyRKadMwBYTtFCoVYtF0CE4UCf-RhXl046ifSVsEpjw11XAxtclo--FZM2kpvjURMY2c5pCBYaoeJNromdpL5tzIKJd8xqWjXUbd43zms_evkHkhMgGkQVaxCpcTHJ2vhWiHy7P_WjXP3e6POmkxmGA1FksJWKOzQ9-NPErTbeDhq3LeXLHzKrPz-cbcvlp3BBNvrSNFFzVlKt6NjpB6OsH2VFnFqpd4bVJVIV6Rm3xjG-sroPiXO_Elv8xW9hPAKXFfeVK50T8ZCLsHGtp39HCxIl8CGjhzCGxnp5j4brPO6l1y_h8o6XUHSzHjsKGFbvJKrKfsDQ,10
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,Kottavasal View Point,tourist_attraction,4.4,388,tourist_attraction|point_of_interest|establishment,"SH 39, Tamil Nadu 627813, India",https://maps.google.com/?cid=3760600052624210304&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJYYLr_vB_BjsRgDn7xtJVMDQ/photos/Ab43m-vT59OrkiHdtOT46Ghnl05721kiHyKuEyBoUjbg2TS-YxRdd2zajxOVDQzbQlvYSd4L9nJayEa4ruKoh9lVuN5gpOEK6LAmQeHuUcy049pkstpsr3xX1IqfgNmH5Sz0lAuvuKr5twuFVI-2bnfzHdj3SLF-2lcC10xkcN0RRTGXG4xPtGGHTtKgHAHKvO92Hdb3SaDZQE-4JWyOh5O8xxXA6_dS5Ek51MU4We_oSMyXQVOhsslycvfXtHBkapabe4BDpxHs3A7uiL6Bsurh9JNF3iA2fA372PZEyC7oipSPAX735q3YpffeaSXq5h79YYzc4LIhcff43OfwnYQjGbmo63hNSIOvH021BafKZEBkfiQAzNLK288wDXY9om_kH5VbkzR5c75m4ueQhc6kGojvKW6JtpdaqZ1QWE9m4xKIHfzF,10
ChIJGdrFgPSFBjsRhm_nL3wfsO8,Kadayanallur Karuppanadhi Dam,tourist_attraction,4.4,372,tourist_attraction|point_of_interest|establishment,"48P4+VM8, Tirunelveli, Vairavankulam R.F., Tamil Nadu 627751, India",https://maps.google.com/?cid=17271339189205954438&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJGdrFgPSFBjsRhm_nL3wfsO8/photos/Ab43m-twigEZpvoeKdMAKFkEHuuKrUL3LMtF4aXC0YuAOggoW2eFk7I2pv2xh2xuwHfVFF6jXoYuSU6IhADsr8ITyn_5FUavuG2D01EG9Yk9IcniEwO031yB1fQwW_6Snv0t9imGdOwzDjuaK0dRwy7cX1tkn0zweKRdFy23SN00VPVfCs37u0McOcqG2u0I7hFcsZ0jlTZb__jdWQo8PPeQmuF1UpqWCy9whdF5m4d-RVBGFFn_HMB1FB-EDlkVEUiDA7jUwZmDFvmnoWqKEczoxatK3WZQ43obUua_0piuDM_d5SMEs-_vs7tSD-XtY4s_AbJAb6wlo209cp2CntUvW2QiqVZWAedTFFtZ5kh3ZEHd9ExSYTNQeEjv3zBdQ7esWCGdvYh9cA4WY07N8vnyEpBcMWI-xBTNCpBg0w,10
ChIJ2TouncYpBDsRX7hAWeaci8A,"St. Michael's Shrine, Tenkasi",church,4.5,354,church|place_of_worship|point_of_interest|association_or_organization|establishment,"X838+6X9, Melapuliyur, Tenkasi, Tamil Nadu 627811, India",https://maps.google.com/?cid=13874355590198769759&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJ2TouncYpBDsRX7hAWeaci8A/photos/Ab43m-u8sis52J9oN1g_0dAWQh9vfh_ePbfp_oNklX7-GQWIt-Gk_QAqk_9bEnhPN60VqoMAeSxyRNG5NyZDz5ZDH9I-n0_ST0ToDA7JFEQfBEdRsiSSEIt5SBlxWNQn_kZ-9Dh7KfRZxCIlFgwTsu0ivs_xwrXIH8DzoZjWcGR6tTjUVGLXwf__NLDyauLHIJvPLA3XsjGFVyomaA14FPqakkdLZ8IjWpzGOsdW2Z2s_dqxTUTEyTv1kus7BNnhZcFOT8mLsDM6Z0cIFhma9oyf2jEpj8WMMbMbPkfS2KYwSTm43OhBBtxjFJ8Hhn4N04Tyn04vhx2kS2RvIgvkpP1EW6KQgLuEn2Wd57dj5qF1gfyJxKxhLYrqhrAf5rBylosLDF5I2Yhn1tax94AfePaza92FQ5dUZvPu2em4zSw_HJWBydHE,10
ChIJu6_7thuBBjsRVg9YNd4l0is,Panpoli Park,park,3.9,352,park|tourist_attraction|point_of_interest|establishment,"26FX+XFC, Panboli, Tamil Nadu 627807, India",https://maps.google.com/?cid=3157627925048069974&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJu6_7thuBBjsRVg9YNd4l0is/photos/Ab43m-uVUEm_clAEdZr43BVcsscoEooCsJUBXzxAtfQ4TeaLLf1VtyvbweLAPrmWtgFImUJ_qupZj___plocdmzW2MeUuPOjeGA9Z-rOQ3WXN4wgSPEGkORqmpgaQ_Gdu-b34M_Lze9sJgv8oliewNRop7r1tapI79CHOG027P_-DR1jcWztN9Acx5Pn_Ijw04NbWcAqlqcYTL5mkrEusPBcdKdrAPgwvjo5hwsD8m8NIjz6NwLQiPcyJPulC0-W46FtLU3_Gsx0RD1sYixfaOFWBUV_WFG3Ajodz12DN8fAhV1Ugog4K3vm_kCFTT3BslZV1jzcxVfWPARKQ9YhRbFUWsZl04ogQOu9eowa4gC_486puL2yA0s3H-iPZyQf2gjG6NfbrDKin0vHTvVGrhjGXkg2ezRlNzB5vPMfrgIgAO-QTvU,10
ChIJKav0Do8pBDsRONXe_wPVWg4,Thirumalai Murugan Temple,hindu_temple,4.6,348,hindu_temple|place_of_worship|association_or_organization|point_of_interest|establishment,"Unnamed Road, Tenkasi, Thenpothai, Tamil Nadu 627814, India",https://maps.google.com/?cid=1034373277589361976&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJKav0Do8pBDsRONXe_wPVWg4/photos/Ab43m-sHiE8SIfdj9K9geKHuyhi9Lz7TXim_MUDxLvDOvt1S0DlpoOwJHx_7IySdBCKqEcEtjtqbE12mCs5ugI9S3V-mWyLm6Xc2QAE6_0WfM_mya9E_dabIdpOvGAtjCvePVQmapENtQ9Ss0_S1MHtklnEzXWOLiX95qw0dlvHIn4BErrRSlpTs3YCMnYgNlYR_Llwv3_2Jlt9v8EkxHOcALF1wYMgpqeh5PasDsibsmepTK_o-5Gl0CLJXEXT_xReT5HXBI252wLZjsTIadd2ySZqpAbRVoHERv7c2YJEHY3vRbL7PvoukAtq_h0qUd-n6vLbJwXDmwUsj801PyQF44suqHITeMr9wPxqDoHciTRHGhaXjCwKSHHPH2XfeypQj0cYoXYuv7AJtJrw6KgMGPpzGQY7-dy7b8BokplMjfrjRHWLj7HCfGqaUExT4sg,10
