node,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,katz_centrality,pagerank,hits_hub,hits_authority,label,node_type,average_rank
user::kamaludeen_kamal,0.005494505494505495,0.0,0.007326007326007326,0.0,0.03697891762565011,0.0012515489748547925,4.925884047530786e-19,2.9219731531094103e-18,Kamaludeen Kamal,user,175.75
user::rengaraj_rengasamy,0.005494505494505495,0.0,0.007326007326007326,0.0,0.0369789176256501,0.0012515489748547925,8.509602037646617e-19,1.737952105407338e-18,Rengaraj Rengasamy,user,176.25
user::vishnu_kala,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963877,0.0013717421124828531,7.278836810960322e-20,5.888534828629405e-19,Vishnu Kala,user,176.75
user::vinoth_sk,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963877,0.0013717421124828531,6.479555672447101e-20,6.394844228597795e-19,Vinoth Sk,user,177.0
user::vijay_m,0.005494505494505495,0.0,0.007326007326007326,0.0,0.0369789176256501,0.0012515489748547925,8.732447445661433e-19,1.5765426035783774e-18,Vijay M,user,177.0
user::murugan_c,0.005494505494505495,0.0,0.007326007326007326,0.0,0.0369789176256501,0.0012515489748547925,9.56688980204018e-19,1.470473502376489e-18,Murugan C,user,177.125
user::sivalingaraja_kaliappan,0.005494505494505495,0.0,0.007326007326007326,0.0,0.0369789176256501,0.0012515489748547927,3.7015986630901994e-19,2.4571137878420043e-18,Sivalingaraja Kaliappan,user,177.125
user::charmathurai_s,0.005494505494505495,0.0,0.012362637362637364,0.0,0.0369826922304987,0.0011886525957417347,7.11358925307053e-19,9.95073108418212e-19,Charmathurai S,user,177.625
user::sai_kumar,0.005494505494505495,0.0,0.012362637362637364,0.0,0.0369826922304987,0.0011886525957417347,7.148516859877751e-19,9.697746395601218e-19,Sai Kumar,user,178.125
user::jeya_balaji,0.005494505494505495,0.0,0.007326007326007326,0.0,0.0369789176256501,0.0012515489748547927,5.083785936638427e-19,1.4559795879265416e-18,Jeya Balaji,user,179.0
user::sivaraj_tks,0.005494505494505495,0.0,0.007326007326007326,0.0,0.036978917625650094,0.0012515489748547925,7.036821283942161e-19,3.303031340284393e-18,Sivaraj Tks,user,179.125
user::akshay_s_kumar,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,3.2916609369736023e-19,2.075247009061877e-19,Akshay S Kumar,user,179.125
user::க_ணச_கரன__வ_வச_ய,0.005494505494505495,0.0,0.007326007326007326,0.0,0.036978917625650094,0.0012515489748547925,1.4341602801358465e-18,1.891389954288827e-18,க ணச கரன  வ வச ய,user,179.5
user::jeyaram_d,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,1.3383197801369116e-19,4.641173869287462e-19,Jeyaram D,user,179.875
user::raja_rs,0.005494505494505495,0.0,0.007326007326007326,0.0,0.03697891762565011,0.0012515489748547925,9.678221548738194e-19,8.915075015304054e-19,Raja Rs,user,180.0
user::gold_prabhu,0.005494505494505495,0.0,0.007326007326007326,0.0,0.0369789176256501,0.0012515489748547927,5.533842703518963e-19,1.1299982756613593e-18,Gold Prabhu,user,180.25
user::selvin_navaraj,0.005494505494505495,0.0,0.007326007326007326,0.0,0.0369789176256501,0.0012515489748547927,2.9513827752101138e-19,2.0877824950856156e-18,Selvin Navaraj,user,180.25
user::govindharajan_sahadevan,0.005494505494505495,0.0,0.007326007326007326,0.0,0.03697891762565011,0.0012515489748547925,1.0436441679844936e-18,8.406470380969535e-19,Govindharajan Sahadevan,user,180.5
user::dhanasekar_manickam,0.005494505494505495,0.0,0.007326007326007326,0.0,0.0369789176256501,0.0012515489748547925,5.360023285267406e-19,1.5990081709757958e-18,Dhanasekar Manickam,user,180.75
user::ramesh_sundarrajan,0.005494505494505495,0.0,0.007326007326007326,0.0,0.036978917625650094,0.0012515489748547927,7.009170261886445e-19,1.6641649045712414e-18,Ramesh Sundarrajan,user,180.75
user::rittu_varghese,0.005494505494505495,0.0,0.007326007326007326,0.0,0.03697891762565007,0.0012515489748547925,1.739940562855933e-18,2.3066406032798225e-18,Rittu Varghese,user,180.875
user::sankara_narayanan,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,4.6308581298227794e-20,9.285715797974137e-19,Sankara Narayanan,user,181.25
user::legendsonly__shop,0.005494505494505495,0.0,0.007326007326007326,0.0,0.0369789176256501,0.0012515489748547927,4.795451265860072e-19,1.2358038511459758e-18,Legendsonly  Shop,user,181.25
user::prakash_kumar,0.005494505494505495,0.0,0.007326007326007326,0.0,0.036978917625650094,0.0012515489748547927,7.345348477405941e-19,1.420667141812124e-18,Prakash Kumar,user,181.5
user::madhavan,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,5.322184067479112e-19,7.649670168302994e-19,Madhavan,user,181.625
user::biju_r,0.005494505494505495,0.0,0.007326007326007326,0.0,0.0369789176256501,0.0012515489748547927,5.051950878350596e-19,1.0500182204693764e-18,Biju R,user,181.875
user::sulaiman_syed,0.005494505494505495,0.0,0.007326007326007326,0.0,0.036978917625650115,0.0012515489748547925,7.848524312972457e-19,8.05071066265264e-19,Sulaiman Syed,user,182.0
user::ashok_shasan,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,5.3675418584319455e-20,8.095584927265909e-19,Ashok Shasan,user,182.75
user::derrick_f,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,8.692208251757405e-20,4.792194419797183e-19,Derrick F,user,182.75
user::anish_g,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,6.296502310782124e-19,5.925706446749055e-20,Anish G,user,183.375
user::sathiya_selvam_t,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,2.594458520917804e-19,9.851982767295188e-19,Sathiya Selvam T,user,183.5
user::த_ன_ப_ண_ட__தம_ழன__சரவணன,0.005494505494505495,0.0,0.007326007326007326,0.0,0.0369789176256501,0.0012515489748547925,3.876600526363876e-19,1.5798366750442745e-18,த ன ப ண ட  தம ழன  சரவணன,user,183.5
user::vishnu_s,0.005494505494505495,0.0,0.007326007326007326,0.0,0.036978917625650115,0.0012515489748547927,2.9879930922411195e-19,9.489561078956518e-19,Vishnu S,user,183.625
user::venkatesh_yadhav,0.005494505494505495,0.0,0.007326007326007326,0.0,0.036978917625650094,0.0012515489748547927,3.9779269690285724e-19,1.827946137855648e-18,Venkatesh Yadhav,user,184.0
user::syed_mohammed_hussain,0.005494505494505495,0.0,0.007326007326007326,0.0,0.036978917625650094,0.0012515489748547925,6.646432512023959e-19,1.6757600361311996e-18,Syed Mohammed Hussain,user,184.0
user::anilkumar_mk,0.005494505494505495,0.0,0.00989010989010989,0.0,0.036982672974246185,0.001211484595645439,2.1698775728985596e-19,1.5057859484909066e-18,Anilkumar Mk,user,184.625
user::shibu_shibs,0.005494505494505495,0.0,0.00989010989010989,0.0,0.03698267297424621,0.001211484595645439,2.535889785899222e-19,1.2406790769155036e-18,Shibu Shibs,user,184.75
user::shibin_s_s,0.005494505494505495,0.0,0.00989010989010989,0.0,0.0369826729742462,0.001211484595645439,2.47986008331264e-19,1.2812620373753564e-18,Shibin S S,user,185.125
user::manoj_ajithkumar_manoj_ajithkumar,0.005494505494505495,0.0,0.007326007326007326,0.0,0.0369789176256501,0.0012515489748547925,1.6137463918029707e-18,5.906270138353595e-19,Manoj Ajithkumar Manoj Ajithkumar,user,185.25
user::m_ramesh,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,5.671878170548712e-19,5.116795406744687e-19,M Ramesh,user,185.375
user::prince_p_m,0.005494505494505495,0.0,0.012362637362637364,0.0,0.036982692230498694,0.0011886525957417347,7.788856318010123e-19,5.059693771618027e-19,Prince P M,user,185.5
user::ponraj_subbiah,0.005494505494505495,0.0,0.007326007326007326,0.0,0.03697891762565011,0.0012515489748547925,6.578851231144364e-19,7.16197018115359e-19,Ponraj Subbiah,user,185.625
user::raja,0.005494505494505495,0.0,0.007326007326007326,0.0,0.0369789176256501,0.0012515489748547927,4.713407772786862e-19,8.115274463384226e-19,Raja,user,186.0
user::viswas_koundinyan_g,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,6.199724599635718e-20,5.125794068501751e-19,Viswas Koundinyan G,user,186.125
user::jamal_jaffer,0.005494505494505495,0.0,0.007326007326007326,0.0,0.03697891762565011,0.0012515489748547925,4.0697938515163132e-19,8.79385318535904e-19,Jamal Jaffer,user,186.5
user::venkatraman_srinivasan,0.005494505494505495,0.0,0.007326007326007326,0.0,0.036978917625650094,0.0012515489748547927,4.040687512510296e-19,1.2987864975739294e-18,Venkatraman Srinivasan,user,186.625
user::benenet_y,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,2.758824308094361e-19,7.451193676942691e-19,Benenet Y,user,186.75
user::nagalakshmi_r,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,3.866659665228961e-19,6.372830003677938e-20,Nagalakshmi R,user,186.875
user::kesavan_aswin,0.005494505494505495,0.0,0.007326007326007326,0.0,0.036978917625650094,0.0012515489748547927,5.066322133234817e-19,1.0396089546371415e-18,Kesavan Aswin,user,187.125
user::sanju_j_suresh,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,3.078559080905885e-19,6.345586520727635e-19,Sanju J Suresh,user,187.375
user::adv__a_v_avijith,0.005494505494505495,0.0,0.00989010989010989,0.0,0.03698267297424618,0.001211484595645439,3.03142520747666e-19,8.817570499913499e-19,Adv  A V Avijith,user,187.375
user::thirumalai_kumar,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,1.7780685145856162e-19,9.875683032456318e-19,Thirumalai Kumar,user,187.5
user::mohammed_haris_rahuman_adam,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,1.5035051490752975e-19,1.7498384277378944e-19,Mohammed Haris Rahuman Adam,user,188.5
user::suresh_perumal,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963877,0.0013717421124828531,1.533953052878937e-20,4.677344639765679e-19,Suresh Perumal,user,188.75
user::jai_prakash_nain,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,1.7724706984264477e-19,1.496568644348726e-19,Jai Prakash Nain,user,188.875
user::afzal,0.005494505494505495,0.0,0.007326007326007326,0.0,0.036978917625650094,0.0012515489748547925,4.0355939031842433e-19,1.46467593659651e-18,Afzal,user,188.875
user::devarshi_raj,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,9.677457116507096e-20,2.492818418255997e-19,Devarshi Raj,user,189.125
user::satish_dhanaraj,0.005494505494505495,0.0,0.012362637362637364,0.0,0.0369826922304987,0.0011886525957417347,8.021707030058258e-19,3.3731291810786846e-19,Satish Dhanaraj,user,189.5
user::ananda_kumar,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,1.422232239398883e-19,1.68196515479125e-19,Ananda Kumar,user,189.625
user::richard,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,3.3497796098513606e-19,4.381104916513216e-19,Richard,user,190.25
user::santhosh_sankaran,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,1.0580078615982435e-19,1.839039245203723e-19,Santhosh Sankaran,user,190.375
user::karpagavalli_karpagavalli,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,2.227131357459194e-19,8.018235589443561e-20,Karpagavalli Karpagavalli,user,190.5
user::senthil_nath,0.005494505494505495,0.0,0.007326007326007326,0.0,0.03697891762565008,0.0012515489748547925,5.681557373974499e-19,1.3661173183368673e-18,Senthil Nath,user,190.5
user::patta_varayan,0.005494505494505495,0.0,0.007326007326007326,0.0,0.0369789176256501,0.0012515489748547925,5.165647515092849e-19,6.461650587503855e-19,Patta Varayan,user,190.625
user::rishwanth_karthikeyan,0.005494505494505495,0.0,0.007326007326007326,0.0,0.0369789176256501,0.0012515489748547925,2.5566280524410094e-19,9.808427196855362e-19,Rishwanth Karthikeyan,user,190.625
user::rahul_krishna_h,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,6.716468207946042e-20,2.105231173947706e-18,Rahul Krishna H,user,190.75
user::compass_clock,0.005494505494505495,0.0,0.007326007326007326,0.0,0.03697891762565008,0.0012515489748547925,7.652420353919418e-19,9.471114278747493e-19,Compass Clock,user,191.0
user::vj_vicky,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,1.4736096676951105e-19,1.3098325099940158e-19,Vj Vicky,user,191.875
user::kumar,0.005494505494505495,0.0,0.007326007326007326,0.0,0.0369789176256501,0.0012515489748547925,5.288621797393271e-19,5.570933663125265e-19,Kumar,user,192.25
user::santhosh_s,0.005494505494505495,0.0,0.007326007326007326,0.0,0.03697891762565011,0.0012515489748547925,7.061561672097276e-19,3.665642727250351e-19,Santhosh S,user,192.25
user::wasim_akram,0.005494505494505495,0.0,0.007326007326007326,0.0,0.036978917625650094,0.0012515489748547927,3.149351359105726e-19,8.320824522856207e-19,Wasim Akram,user,192.75
user::suresh_kumar,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,1.3949737122342487e-19,1.104492129912401e-19,Suresh Kumar,user,193.625
user::udayan_sivaraman,0.005494505494505495,0.0,0.007326007326007326,0.0,0.0369789176256501,0.0012515489748547925,2.9579317014864675e-19,6.901738535347714e-19,Udayan Sivaraman,user,194.0
user::mariappan_p,0.005494505494505495,0.0,0.007326007326007326,0.0,0.036978917625650094,0.0012515489748547925,2.728446409885903e-19,1.1369487664544024e-18,Mariappan P,user,194.0
user::jebaraj,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,-4.064664201244668e-20,1.4152530989182222e-18,Jebaraj,user,194.375
user::rajesh_kanna,0.01098901098901099,0.00018138670133168068,0.012558869701726845,0.0,0.03771859051576539,0.002213094075879279,-2.440566525654517e-19,-6.717270533257474e-19,Rajesh Kanna,user,194.375
user::shamini_kiruba,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,2.927486984297549e-20,3.667991924554803e-19,Shamini Kiruba,user,194.75
user::sel_vam,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963877,0.0013717421124828531,3.569882114262739e-20,1.6191789342630007e-19,Sel Vam,user,195.0
user::santhosh_kumar,0.01098901098901099,6.04622337772269e-05,0.01098901098901099,0.0,0.03771481648387199,0.00233328721350734,-2.7556426453946503e-19,-4.441725964615721e-19,Santhosh Kumar,user,195.5
user::piramanayagam_chellappa,0.005494505494505495,0.0,0.007326007326007326,0.0,0.036978917625650094,0.0012515489748547925,2.3796251283606695e-19,1.1090479811382534e-18,Piramanayagam Chellappa,user,195.625
user::ss_0307,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963877,0.0013717421124828531,1.6635931447071758e-20,2.3668496190154236e-19,Ss 0307,user,195.75
user::sha_nawas,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,2.01143118349152e-22,5.54492915637134e-19,Sha Nawas,user,196.0
user::john_pennycuick,0.005494505494505495,0.0,0.007326007326007326,0.0,0.0369789176256501,0.0012515489748547925,3.6412484883074114e-19,4.757956825341847e-19,John Pennycuick,user,196.25
user::ms_home,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,3.9669691225669223e-19,-1.2995386975064205e-19,Ms Home,user,196.5
user::sivasubramanian_thoothukudi,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,2.7274757470560903e-19,2.9990168363244126e-19,Sivasubramanian Thoothukudi,user,197.125
user::govardhan_s,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,1.24833461584841e-19,5.744944275057948e-20,Govardhan S,user,197.375
user::jaba_singraj__vidiyal_medical_mission,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,8.009001608553306e-20,8.201843119911503e-19,Jaba Singraj  Vidiyal Medical Mission,user,197.625
user::anu_jayaraj,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,6.48430114689066e-20,9.306201267327269e-19,Anu Jayaraj,user,197.75
user::fj,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,1.8061047506174196e-19,3.8513678808336317e-19,Fj,user,198.0
user::bugra_alkan,0.005494505494505495,0.0,0.00989010989010989,0.0,0.03698267221553202,0.0011838545374986405,1.1977258500975956e-19,1.7720786857940323e-18,Bugra Alkan,user,198.5
user::pooja_r,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,-5.5490648400496786e-21,4.606810937664657e-19,Pooja R,user,198.875
user::abid_suhail,0.01098901098901099,0.0001209244675544538,0.012362637362637364,0.0,0.03771857145307248,0.002239343426015233,-5.41632585978217e-19,-5.288961145644468e-19,Abid Suhail,user,199.0
user::bharathi,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,1.872067442179205e-19,3.373592490300243e-19,Bharathi,user,199.375
user::syam_kumar,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963877,0.0013717421124828531,-8.735788594541825e-20,8.220988120924947e-19,Syam Kumar,user,199.625
user::sukesh_s,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963877,0.0013717421124828531,1.6146460208824686e-20,1.5743706958380514e-19,Sukesh S,user,199.75
user::saravanan_m,0.005494505494505495,0.0,0.00989010989010989,0.0,0.03698267221553202,0.0011838545374986402,9.765176736518671e-20,1.93230232189527e-18,Saravanan M,user,199.75
user::vigneshwaran_santharam,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,1.591398733823635e-19,-3.6600439316616595e-20,Vigneshwaran Santharam,user,199.75
user::abhishek_yadav,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,1.4696312791443844e-19,3.690069521747979e-19,Abhishek Yadav,user,200.375
user::renius_renius,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963877,0.0013717421124828531,2.3060978436992725e-19,-2.70047747561957e-19,Renius Renius,user,200.625
user::world_of_mathematics,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963877,0.0013717421124828531,-3.467986527774694e-20,3.585282015199437e-19,World Of Mathematics,user,200.75
user::arjuka,0.016483516483516484,0.00018138670133168068,0.016483516483516484,0.0,0.03845462015730074,0.003294832314531827,-8.512148842309643e-19,-1.8320307864733606e-18,Arjuka,user,201.0
user::ப_ரக_ஷ__மண__prakash_mani,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963877,0.0013717421124828531,-9.001907716948049e-20,7.240963347894928e-19,ப ரக ஷ  மண  Prakash Mani,user,201.75
user::the_em_cube,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,3.3841474494768076e-19,1.4053565212108675e-19,The Em Cube,user,201.75
user::krishnamurthy_i,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,2.1732302801968076e-19,-1.4061792750715085e-19,Krishnamurthy I,user,202.0
user::rathnam_selva,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,-4.345283600345963e-20,6.719148419384535e-19,Rathnam Selva,user,202.5
user::pradeep_b_a,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,7.161691857374998e-20,5.900765114428214e-19,Pradeep B A,user,202.5
user::sivanesan_siva,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,6.910463399725158e-20,6.156260285966029e-20,Sivanesan Siva,user,202.875
user::raman_s,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,2.1424603978438778e-19,-1.5152325629522829e-19,Raman S,user,202.875
user::zee_tamil_vignesh__a_vicky,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,-4.9077045444785686e-20,7.082744306780275e-19,Zee Tamil Vignesh  A Vicky,user,203.25
user::vijaya_ks,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963877,0.0013717421124828531,-6.828816973280353e-20,4.378892732596961e-19,Vijaya Ks,user,203.625
user::gilbert_raj,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,2.935554705833221e-20,1.40178107946514e-19,Gilbert Raj,user,204.0
user::azhar_muhammed,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,1.0721765499355185e-19,3.394781830185293e-19,Azhar Muhammed,user,204.125
user::vighnesh_syam,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963877,0.0013717421124828531,4.5284570429803123e-20,-2.388761547575305e-20,Vighnesh Syam,user,204.125
user::siva_dev,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,3.0746402442996086e-20,1.3448119139025109e-19,Siva Dev,user,204.25
user::hari_sundar,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,-6.630369486715212e-20,7.539704436297849e-19,Hari Sundar,user,204.25
user::manjunatha_balakrishna,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,1.1075174173696477e-19,3.1388038471717575e-19,Manjunatha Balakrishna,user,204.5
user::dhanalakshmi_dhanalakshmi,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,2.1147732654476496e-19,1.6156461913959093e-19,Dhanalakshmi Dhanalakshmi,user,205.0
user::mathavan_is_saru_studio_tmpm,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,-5.3007878593744895e-20,6.124373255983477e-19,Mathavan Is Saru Studio Tmpm,user,205.375
user::prajjawal_sharma,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,5.489666785774108e-20,5.640097140869941e-19,Prajjawal Sharma,user,205.5
user::v_s,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963877,0.0013717421124828531,-9.285914660291324e-20,5.54600716106239e-19,V S,user,205.625
user::sreekrishnan_a_s,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,8.19919987116981e-20,3.677551044906736e-19,Sreekrishnan A S,user,205.75
user::neelesh_panchal,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,4.0216218078792086e-20,6.589405230274011e-19,Neelesh Panchal,user,205.875
user::iyappan_n,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,3.4847390478223994e-20,1.0040005200970744e-19,Iyappan N,user,206.125
user::thiruramalingam_s,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,-3.472281740220061e-20,3.813827167474902e-19,Thiruramalingam S,user,206.375
user::senthil_vel,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,-2.6590166926106458e-20,3.224769904150842e-19,Senthil Vel,user,206.625
user::dr_kartik_bhadra,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,8.418403211725233e-20,3.404765697569627e-19,Dr Kartik Bhadra,user,206.625
user::t_s_king001_king,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963877,0.0013717421124828531,-5.745141352024004e-20,3.1491394387151763e-19,T S King001 King,user,206.75
user::senthil_kumar_m,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963877,0.0013717421124828531,7.138288517796121e-20,-1.4702318352682122e-19,Senthil Kumar M,user,206.875
user::abu_siddique,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,8.961015858270894e-20,-9.310690585708304e-20,Abu Siddique,user,207.125
user::mohamed_risvi,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,1.3813641248875164e-19,1.9779776265191833e-19,Mohamed Risvi,user,207.375
user::sudar_pillai,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,-1.0890743505033412e-19,9.019468123946647e-19,Sudar Pillai,user,208.25
user::vimal_kumar,0.005494505494505495,0.0,0.00989010989010989,0.0,0.036982672215532045,0.0011838545374986402,2.4303793070024114e-20,2.4635701679151625e-18,Vimal Kumar,user,208.5
user::muthu_krishnan,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,1.8678724498771385e-19,-2.3207680241316056e-19,Muthu Krishnan,user,208.5
user::prasanth_t_yadav,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,-7.450451030757284e-20,5.782600473929985e-19,Prasanth T Yadav,user,208.75
user::veera_pandian,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963877,0.0013717421124828531,2.698702536975091e-20,-6.558879899951142e-20,Veera Pandian,user,208.875
user::ganesan_t,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,-1.94022973341345e-20,2.0385850431491916e-19,Ganesan T,user,209.0
user::mohammed_masood,0.005494505494505495,0.0,0.007326007326007326,0.0,0.036978917625650115,0.0012515489748547925,3.0306975490015097e-20,8.266801750815494e-19,Mohammed Masood,user,209.0
user::prabaharan_p,0.01098901098901099,0.0002418489351089076,0.014652014652014652,0.0,0.0377223264222926,0.0021566211801301305,-1.2996526110042909e-18,-1.614095018289605e-18,Prabaharan P,user,209.125
user::trisha_tmg,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963877,0.0013717421124828531,-1.0255989128745437e-19,3.9556806130467637e-19,Trisha Tmg,user,209.5
user::vijayakumar_periyasamy,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963877,0.0013717421124828531,-8.586184916644665e-20,3.3663376517519378e-19,Vijayakumar Periyasamy,user,209.875
user::boomija_m,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,1.6436990090740752e-20,1.094401241395175e-19,Boomija M,user,209.875
user::mahalingam_a,0.005494505494505495,0.0,0.005494505494505495,0.0,0.036975163039638756,0.0013717421124828531,1.5613640351309685e-19,1.330759836089127e-19,Mahalingam A,user,210.125
user::paramasivan_samuthiram,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963877,0.0013717421124828531,5.620457889501554e-20,-1.786011128336111e-19,Paramasivan Samuthiram,user,210.375
user::shyam_sundar,0.005494505494505495,0.0,0.015215553677092139,0.0,0.03698646493471018,0.001120710083996905,7.299869822709039e-19,-1.0119387543236054e-19,Shyam Sundar,user,210.5
user::divya_premsankar,0.005494505494505495,0.0,0.005494505494505495,0.0,0.03697516303963876,0.0013717421124828531,4.2348079982051675e-20,-2.6182761378050223e-21,Divya Premsankar,user,210.5
user::meshal_joseph,0.005494505494505495,0.0,0.007326007326007326,0.0,0.03697891762565011,0.0012515489748547925,1.0272718522936086e-19,3.0213223485208684e-19,Meshal Joseph,user,210.625
