:START_ID(Place),:END_ID(Place),weight,:TYPE
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJNTlP4oYvBDsRzFjXuufmSLA,3.85,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJxQpqzU5_BjsRqcYtZsnj2bA,3.85,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJ55TLRMQpBDsR2NtNHVFpAbA,3.35,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJ_TQF9R4VBDsRrCuTbflWOow,3.85,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJdxLncnIpBDsRVTR-LGvw5IE,3.85,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJdXZuOVN1BDsRo4MXhjggCPw,3.85,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJl59G2XAvBDsRItkS__oPRJw,3.85,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJ681py5edBjsRbgFCDabz7qc,3.85,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJNd6V4hQpBDsRdin5ED4v_gk,3.85,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJa2HAxYaBBjsRLEYXjUoKnoo,3.85,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJ-a4Fh485BDsReE8HkiZ5qBg,3.85,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJWRNsgJU3BDsRSULsvBpnuQs,3.85,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJQ96D1M8rBDsRqt6w84FGNmw,3.85,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJHfKoNpbtBjsRbySESoZ8Eqc,3.85,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJn6PVEciBBjsRUaH9qRKGb0A,3.85,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJW6hgB1-DBjsRtONaTppN-qM,3.85,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJq6raASnWBTsRg6MRD__traA,3.85,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJzToWHj8pBDsRNvVdi62xu1g,3.85,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJ4_gKm7MrBDsRKsWWQp_WprM,3.85,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJLRKQ_zkpBDsR2Ss9Ye4itMg,3.85,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJOUefPGkxBDsRLVNIHIf6eAw,3.35,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJp6hF5x4rBDsRl1Fk7DNCBUg,3.35,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJ59WpP4UpBDsR5oYgTYmyhno,3.85,CO_VISITED
ChIJKxkbwjYqBDsRm9JusPV_SjQ,ChIJ36JWOwC5BjsRugbLvK0JrnA,3.85,CO_VISITED
ChIJrZudDynWBTsRgmRjpkW8rxI,ChIJ2eXb9TDWBTsRApB9tySLwcY,3.857,CO_VISITED
ChIJrZudDynWBTsRgmRjpkW8rxI,ChIJDbOCbOEpBDsRGXzqHo5TGck,3.85,CO_VISITED
ChIJrZudDynWBTsRgmRjpkW8rxI,ChIJ72IPMsYpBDsRfKh1L8TI4cc,5.35,CO_VISITED
ChIJrZudDynWBTsRgmRjpkW8rxI,ChIJMRHgkG94BjsRt79b3yhE0qA,7.857,CO_VISITED
ChIJrZudDynWBTsRgmRjpkW8rxI,ChIJM0QzRSjWBTsRnN8-I46qXuE,4.25,CO_VISITED
ChIJrZudDynWBTsRgmRjpkW8rxI,ChIJ0xaj02V5BjsRnOSAKrKLr0c,4.25,CO_VISITED
ChIJrZudDynWBTsRgmRjpkW8rxI,ChIJK0NZsjHWBTsRmQc2zfFZbdw,3.857,CO_VISITED
ChIJrZudDynWBTsRgmRjpkW8rxI,ChIJq6raASnWBTsRg6MRD__traA,4.25,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJYYLr_vB_BjsRgDn7xtJVMDQ,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJGdrFgPSFBjsRhm_nL3wfsO8,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJ308m0RKDBjsRZ0cQTKNjysU,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJzwJEEgjnBjsR0AN97RqwiyM,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJ2eXb9TDWBTsRApB9tySLwcY,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJMQJVGvJDBDsRlDNht-TnmEc,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJ____vx8uBDsRdy596_hZp7Y,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJ695M_corBDsRnPDPpXIaNdY,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJJ329cx82BDsRg4-Ca4VCsmE,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJ9dVwpNXlBjsRYDGYo7XkJsE,5.235,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJwW9191LmBjsRkZD5R5tjbhc,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJT0cJOkIvBDsRp3Dc1hZZjns,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJJ2IpcmrdBjsRiMBIP75mPrI,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJWbtqLwArBDsRGyMHNLc54jA,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJM0QzRSjWBTsRnN8-I46qXuE,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJ0xaj02V5BjsRnOSAKrKLr0c,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJR_7XweMrBDsR-Deh8t3QKaE,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJRYY_rQGBBjsRFzW_3wD1zIc,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJZ-zxuGY9BDsRrMy860z5NG8,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJK0NZsjHWBTsRmQc2zfFZbdw,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJ03S4wKcqBDsR8SJ8qShQuVA,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJjU74dBhdBDsRI5lqEHTos7M,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJ6595L7OPBjsRpsrMEvpp2oM,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJNTlP4oYvBDsRzFjXuufmSLA,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJxQpqzU5_BjsRqcYtZsnj2bA,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJ55TLRMQpBDsR2NtNHVFpAbA,3.35,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJ_TQF9R4VBDsRrCuTbflWOow,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJdxLncnIpBDsRVTR-LGvw5IE,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJdXZuOVN1BDsRo4MXhjggCPw,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJl59G2XAvBDsRItkS__oPRJw,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJ681py5edBjsRbgFCDabz7qc,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJNd6V4hQpBDsRdin5ED4v_gk,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJa2HAxYaBBjsRLEYXjUoKnoo,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJ-a4Fh485BDsReE8HkiZ5qBg,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJWRNsgJU3BDsRSULsvBpnuQs,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJQ96D1M8rBDsRqt6w84FGNmw,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJHfKoNpbtBjsRbySESoZ8Eqc,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJn6PVEciBBjsRUaH9qRKGb0A,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJW6hgB1-DBjsRtONaTppN-qM,7.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJq6raASnWBTsRg6MRD__traA,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJzToWHj8pBDsRNvVdi62xu1g,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJ4_gKm7MrBDsRKsWWQp_WprM,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJLRKQ_zkpBDsR2Ss9Ye4itMg,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJOUefPGkxBDsRLVNIHIf6eAw,3.35,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJp6hF5x4rBDsRl1Fk7DNCBUg,3.35,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJ59WpP4UpBDsR5oYgTYmyhno,3.85,CO_VISITED
ChIJH0lvh7pfBDsR4JZ68aVoA5A,ChIJ36JWOwC5BjsRugbLvK0JrnA,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJGdrFgPSFBjsRhm_nL3wfsO8,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJ308m0RKDBjsRZ0cQTKNjysU,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJzwJEEgjnBjsR0AN97RqwiyM,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJ2eXb9TDWBTsRApB9tySLwcY,5.235,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJDbOCbOEpBDsRGXzqHo5TGck,6.25,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJMQJVGvJDBDsRlDNht-TnmEc,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJ____vx8uBDsRdy596_hZp7Y,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJ695M_corBDsRnPDPpXIaNdY,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJJ329cx82BDsRg4-Ca4VCsmE,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJ9dVwpNXlBjsRYDGYo7XkJsE,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJwW9191LmBjsRkZD5R5tjbhc,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJT0cJOkIvBDsRp3Dc1hZZjns,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJJ2IpcmrdBjsRiMBIP75mPrI,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJWbtqLwArBDsRGyMHNLc54jA,7.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJM0QzRSjWBTsRnN8-I46qXuE,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJ0xaj02V5BjsRnOSAKrKLr0c,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJR_7XweMrBDsR-Deh8t3QKaE,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJRYY_rQGBBjsRFzW_3wD1zIc,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJZ-zxuGY9BDsRrMy860z5NG8,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJK0NZsjHWBTsRmQc2zfFZbdw,5.235,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJ03S4wKcqBDsR8SJ8qShQuVA,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJjU74dBhdBDsRI5lqEHTos7M,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJ6595L7OPBjsRpsrMEvpp2oM,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJNTlP4oYvBDsRzFjXuufmSLA,5.725,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJxQpqzU5_BjsRqcYtZsnj2bA,9.235,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJ55TLRMQpBDsR2NtNHVFpAbA,3.35,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJD43vCQCHBjsRweVMYff8XNw,3.331,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJ_TQF9R4VBDsRrCuTbflWOow,5.235,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJgUzFlGGHBjsRhNQqli9BmKo,3.331,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJdxLncnIpBDsRVTR-LGvw5IE,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJdXZuOVN1BDsRo4MXhjggCPw,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJl59G2XAvBDsRItkS__oPRJw,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJ681py5edBjsRbgFCDabz7qc,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJNd6V4hQpBDsRdin5ED4v_gk,5.2,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJa2HAxYaBBjsRLEYXjUoKnoo,5.65,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJ-a4Fh485BDsReE8HkiZ5qBg,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJWRNsgJU3BDsRSULsvBpnuQs,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJQ96D1M8rBDsRqt6w84FGNmw,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJHfKoNpbtBjsRbySESoZ8Eqc,5.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJn6PVEciBBjsRUaH9qRKGb0A,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJW6hgB1-DBjsRtONaTppN-qM,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJq6raASnWBTsRg6MRD__traA,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJzToWHj8pBDsRNvVdi62xu1g,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJ4_gKm7MrBDsRKsWWQp_WprM,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJ9Ri3vj2dBjsRuUVf6SNP2fk,6.25,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJLRKQ_zkpBDsR2Ss9Ye4itMg,3.85,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJOUefPGkxBDsRLVNIHIf6eAw,3.35,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJp6hF5x4rBDsRl1Fk7DNCBUg,5.35,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJ59WpP4UpBDsR5oYgTYmyhno,5.2,CO_VISITED
ChIJYYLr_vB_BjsRgDn7xtJVMDQ,ChIJ36JWOwC5BjsRugbLvK0JrnA,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJQ1jykPgqBDsRWh_K8EP8SzM,6.25,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJ308m0RKDBjsRZ0cQTKNjysU,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJzwJEEgjnBjsR0AN97RqwiyM,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJ2eXb9TDWBTsRApB9tySLwcY,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJMQJVGvJDBDsRlDNht-TnmEc,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJ____vx8uBDsRdy596_hZp7Y,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJ695M_corBDsRnPDPpXIaNdY,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJJ329cx82BDsRg4-Ca4VCsmE,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJ9dVwpNXlBjsRYDGYo7XkJsE,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJwW9191LmBjsRkZD5R5tjbhc,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJT0cJOkIvBDsRp3Dc1hZZjns,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJJ2IpcmrdBjsRiMBIP75mPrI,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJWbtqLwArBDsRGyMHNLc54jA,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJM0QzRSjWBTsRnN8-I46qXuE,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJ0xaj02V5BjsRnOSAKrKLr0c,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJR_7XweMrBDsR-Deh8t3QKaE,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJRYY_rQGBBjsRFzW_3wD1zIc,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJZ-zxuGY9BDsRrMy860z5NG8,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJK0NZsjHWBTsRmQc2zfFZbdw,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJ03S4wKcqBDsR8SJ8qShQuVA,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJjU74dBhdBDsRI5lqEHTos7M,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJ6595L7OPBjsRpsrMEvpp2oM,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJNTlP4oYvBDsRzFjXuufmSLA,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJxQpqzU5_BjsRqcYtZsnj2bA,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJ55TLRMQpBDsR2NtNHVFpAbA,3.35,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJ_TQF9R4VBDsRrCuTbflWOow,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJdxLncnIpBDsRVTR-LGvw5IE,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJdXZuOVN1BDsRo4MXhjggCPw,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJl59G2XAvBDsRItkS__oPRJw,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJ681py5edBjsRbgFCDabz7qc,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJNd6V4hQpBDsRdin5ED4v_gk,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJa2HAxYaBBjsRLEYXjUoKnoo,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJ-a4Fh485BDsReE8HkiZ5qBg,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJWRNsgJU3BDsRSULsvBpnuQs,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJQ96D1M8rBDsRqt6w84FGNmw,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJHfKoNpbtBjsRbySESoZ8Eqc,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJn6PVEciBBjsRUaH9qRKGb0A,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJERqhq22FBjsRaJiYVNaOPj0,3.475,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJcdBTWrKFBjsRfnEQkscgshs,3.207,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJW6hgB1-DBjsRtONaTppN-qM,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJq6raASnWBTsRg6MRD__traA,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJzToWHj8pBDsRNvVdi62xu1g,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJ4_gKm7MrBDsRKsWWQp_WprM,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJLRKQ_zkpBDsR2Ss9Ye4itMg,7.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJOUefPGkxBDsRLVNIHIf6eAw,3.35,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJp6hF5x4rBDsRl1Fk7DNCBUg,3.35,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJ59WpP4UpBDsR5oYgTYmyhno,3.85,CO_VISITED
ChIJGdrFgPSFBjsRhm_nL3wfsO8,ChIJ36JWOwC5BjsRugbLvK0JrnA,3.85,CO_VISITED
ChIJ2TouncYpBDsRX7hAWeaci8A,ChIJ72IPMsYpBDsRfKh1L8TI4cc,3.635,CO_VISITED
ChIJ2TouncYpBDsRX7hAWeaci8A,ChIJB9v7CsUpBDsR9m63ZDC_Z0Q,3.857,CO_VISITED
ChIJ2TouncYpBDsRX7hAWeaci8A,ChIJRYY_rQGBBjsRFzW_3wD1zIc,6.25,CO_VISITED
ChIJ2TouncYpBDsRX7hAWeaci8A,ChIJxQpqzU5_BjsRqcYtZsnj2bA,6.25,CO_VISITED
ChIJ2TouncYpBDsRX7hAWeaci8A,ChIJnxEU5r8pBDsRUriXx2MH-XI,3.574,CO_VISITED
ChIJ2TouncYpBDsRX7hAWeaci8A,ChIJLadwo8YpBDsRT3xwA0_FTbw,3.857,CO_VISITED
ChIJu6_7thuBBjsRVg9YNd4l0is,ChIJQ1jykPgqBDsRWh_K8EP8SzM,4.636,CO_VISITED
ChIJu6_7thuBBjsRVg9YNd4l0is,ChIJs9Dr4fU5BDsRqbyRIkbSoBk,3.85,CO_VISITED
ChIJu6_7thuBBjsRVg9YNd4l0is,ChIJYfpHd9CBBjsR0OVER0vPDzQ,3.1,CO_VISITED
ChIJu6_7thuBBjsRVg9YNd4l0is,ChIJ4ctFls0pBDsRULXiO18rTCc,3.85,CO_VISITED
ChIJu6_7thuBBjsRVg9YNd4l0is,ChIJMRHgkG94BjsRt79b3yhE0qA,5.136,CO_VISITED
ChIJu6_7thuBBjsRVg9YNd4l0is,ChIJ0xaj02V5BjsRnOSAKrKLr0c,3.635,CO_VISITED
ChIJu6_7thuBBjsRVg9YNd4l0is,ChIJr72NwE6DBjsRvST4d7NaI3s,3.85,CO_VISITED
ChIJu6_7thuBBjsRVg9YNd4l0is,ChIJdxLncnIpBDsRVTR-LGvw5IE,3.536,CO_VISITED
ChIJu6_7thuBBjsRVg9YNd4l0is,ChIJdz0NeZwpBDsRe-5ddjICWXg,3.35,CO_VISITED
ChIJu6_7thuBBjsRVg9YNd4l0is,ChIJWfsnAAArBDsRyb5q2KR_aoU,3.35,CO_VISITED
ChIJKav0Do8pBDsRONXe_wPVWg4,ChIJTQ51yEc5BDsRchgzbmWedQM,3.85,CO_VISITED
ChIJKav0Do8pBDsRONXe_wPVWg4,ChIJv4DWN_M7BDsRLxeax-9oHoE,5.438,CO_VISITED
ChIJKav0Do8pBDsRONXe_wPVWg4,ChIJXS_d0_rsBjsR625dSb4lWg4,3.85,CO_VISITED
ChIJKav0Do8pBDsRONXe_wPVWg4,ChIJzenf9bgjBDsRKu4PTt-7chk,2.924,CO_VISITED
ChIJKav0Do8pBDsRONXe_wPVWg4,ChIJnzg1ZEyQBjsRGfXYSNapEy8,5.65,CO_VISITED
ChIJKav0Do8pBDsRONXe_wPVWg4,ChIJX6BjwiEnBDsRJ_cID8CZrMc,2.6,CO_VISITED
ChIJKav0Do8pBDsRONXe_wPVWg4,ChIJs5yD-vMjBDsRqDUAR4-_uAk,3.188,CO_VISITED
ChIJKav0Do8pBDsRONXe_wPVWg4,ChIJnxEU5r8pBDsRUriXx2MH-XI,3.85,CO_VISITED
ChIJKav0Do8pBDsRONXe_wPVWg4,ChIJjfO2v0cjBDsRsKc-LKoWRkQ,5.438,CO_VISITED
ChIJKav0Do8pBDsRONXe_wPVWg4,ChIJGbc6sSKdBjsRmvw5EigekSo,3.288,CO_VISITED
ChIJKav0Do8pBDsRONXe_wPVWg4,ChIJcfvrXkC5BjsRu3pY0p9dUgA,3.4,CO_VISITED
ChIJKav0Do8pBDsRONXe_wPVWg4,ChIJPYrLA3ydBjsR76Lqd0JtI1g,3.188,CO_VISITED
ChIJKav0Do8pBDsRONXe_wPVWg4,ChIJSTeBrTmdBjsR7mRML4o9kNQ,3.021,CO_VISITED
ChIJKav0Do8pBDsRONXe_wPVWg4,ChIJLadwo8YpBDsRT3xwA0_FTbw,5.779,CO_VISITED
ChIJKav0Do8pBDsRONXe_wPVWg4,ChIJCTzZZiEnBDsRSCbKYYHWVvA,3.1,CO_VISITED
